stationTime,Temperatura_rio_mapa,Temperatura_totui
2023-07-22 17:05:00,33.53,26.73
2023-07-22 17:10:00,33.43,26.68
2023-07-22 17:15:00,33.11,26.57
2023-07-22 17:20:00,33.06,26.52
2023-07-22 17:25:00,32.96,26.2
2023-07-22 17:30:00,32.8,25.99
2023-07-22 17:35:00,32.75,25.83
2023-07-22 17:40:00,32.59,25.56
2023-07-23 06:30:00,25.34,17.84
2023-07-23 06:35:00,25.49,17.89
2023-07-23 06:40:00,25.55,17.84
2023-07-23 06:45:00,25.6,17.95
2023-07-23 06:50:00,25.76,18.11
2023-07-23 06:55:00,25.76,18.21
2023-07-23 07:00:00,25.86,18.27
2023-07-23 07:05:00,26.07,18.43
2023-07-23 07:10:00,26.34,18.43
2023-07-23 07:15:00,26.44,18.59
2023-07-23 07:20:00,26.91,18.69
2023-07-23 07:25:00,27.28,18.91
2023-07-23 07:30:00,27.91,19.06
2023-07-23 07:35:00,28.12,19.17
2023-07-23 07:40:00,28.12,19.38
2023-07-23 07:45:00,27.96,19.65
2023-07-23 08:10:00,28.81,20.82
2023-07-23 08:30:00,29.7,21.41
2023-07-23 10:20:00,33.32,26.09
2023-07-23 10:25:00,33.17,26.31
2023-07-23 10:30:00,33.74,26.31
2023-07-23 10:35:00,33.59,26.15
2023-07-23 10:40:00,33.8,26.41
2023-07-23 10:45:00,33.74,26.52
2023-07-23 10:50:00,34.22,26.62
2023-07-23 10:55:00,34.01,26.73
2023-07-23 11:00:00,34.11,26.78
2023-07-23 11:05:00,34.48,26.78
2023-07-23 11:10:00,34.06,26.94
2023-07-23 11:15:00,34.06,27.05
2023-07-23 11:20:00,34.38,27.1
2023-07-23 11:25:00,34.59,27.21
2023-07-23 11:30:00,34.43,27.21
2023-07-23 11:35:00,34.85,27.58
2023-07-23 11:40:00,34.95,27.64
2023-07-23 11:45:00,34.95,27.74
2023-07-23 11:50:00,35.37,28.12
2023-07-23 11:55:00,35.37,28.22
2023-07-23 12:00:00,35.32,28.38
2023-07-23 12:05:00,35.58,28.17
2023-07-23 12:10:00,35.79,28.28
2023-07-23 12:15:00,35.85,28.33
2023-07-23 12:20:00,35.95,28.49
2023-07-23 12:25:00,36.21,28.7
2023-07-23 12:30:00,36.0,28.7
2023-07-23 12:35:00,35.74,28.86
2023-07-23 12:40:00,35.53,28.91
2023-07-23 12:45:00,35.32,28.86
2023-07-23 12:50:00,35.22,28.59
2023-07-23 12:55:00,35.22,28.75
2023-07-23 13:00:00,34.9,28.49
2023-07-23 13:05:00,34.69,28.65
2023-07-23 13:10:00,34.64,28.38
2023-07-23 13:15:00,34.74,28.38
2023-07-23 13:20:00,34.85,28.7
2023-07-23 13:25:00,35.22,28.38
2023-07-23 13:30:00,35.11,28.49
2023-07-23 13:35:00,35.16,28.44
2023-07-23 13:40:00,35.16,28.65
2023-07-23 13:45:00,35.11,28.91
2023-07-23 13:50:00,35.06,28.7
2023-07-23 13:55:00,35.01,28.97
2023-07-23 14:00:00,35.06,28.97
2023-07-23 14:05:00,34.95,28.91
2023-07-23 14:10:00,34.9,28.91
2023-07-23 14:15:00,34.85,28.97
2023-07-23 14:20:00,34.95,28.81
2023-07-23 14:25:00,35.74,29.02
2023-07-23 14:30:00,35.85,29.07
2023-07-23 14:35:00,35.85,29.13
2023-07-23 14:40:00,36.37,29.13
2023-07-23 14:45:00,36.64,28.81
2023-07-23 14:50:00,36.37,29.34
2023-07-23 14:55:00,36.16,29.23
2023-07-23 15:00:00,35.9,29.18
2023-07-23 15:05:00,35.69,29.55
2023-07-23 15:10:00,35.64,29.39
2023-07-23 15:15:00,35.64,29.23
2023-07-23 15:20:00,36.0,29.07
2023-07-23 15:25:00,35.69,29.23
2023-07-23 15:30:00,35.48,29.13
2023-07-23 15:35:00,34.9,28.97
2023-07-23 15:40:00,34.11,28.81
2023-07-23 15:45:00,33.53,28.33
2023-07-23 15:50:00,33.32,28.12
2023-07-23 15:55:00,33.27,27.9
2023-07-23 16:00:00,33.43,27.64
2023-07-23 16:05:00,33.53,27.64
2023-07-23 16:10:00,33.64,27.37
2023-07-23 16:15:00,33.85,27.37
2023-07-23 16:20:00,33.96,27.26
2023-07-23 16:25:00,34.38,27.26
2023-07-23 16:30:00,34.64,27.21
2023-07-23 16:35:00,34.9,27.16
2023-07-23 16:40:00,35.01,27.26
2023-07-23 16:45:00,35.06,27.26
2023-07-23 16:50:00,34.9,27.48
2023-07-23 16:55:00,34.53,27.32
2023-07-23 17:00:00,34.32,26.94
2023-07-23 17:05:00,34.11,26.57
2023-07-23 17:10:00,33.96,26.52
2023-07-23 17:15:00,33.64,26.41
2023-07-23 17:20:00,33.48,26.09
2023-07-23 17:25:00,33.27,25.83
2023-07-24 06:25:00,26.02,18.16
2023-07-24 06:30:00,25.97,18.21
2023-07-24 06:35:00,25.97,18.27
2023-07-24 06:40:00,26.07,18.32
2023-07-24 07:15:00,26.97,18.43
2023-07-24 07:20:00,27.12,19.28
2023-07-24 07:25:00,27.23,19.38
2023-07-24 07:30:00,27.33,19.49
2023-07-24 07:35:00,27.54,19.7
2023-07-24 07:40:00,27.65,19.86
2023-07-24 07:45:00,27.86,19.92
2023-07-24 07:50:00,28.02,19.97
2023-07-24 07:55:00,28.12,20.13
2023-07-24 08:00:00,28.28,20.56
2023-07-24 08:05:00,28.49,20.5
2023-07-24 08:10:00,28.6,20.66
2023-07-24 08:15:00,28.65,20.88
2023-07-24 08:20:00,28.86,20.77
2023-07-24 08:25:00,29.07,20.93
2023-07-24 08:30:00,29.07,21.14
2023-07-24 08:35:00,29.02,21.14
2023-07-24 08:40:00,29.12,21.19
2023-07-24 08:45:00,29.17,21.41
2023-07-24 08:50:00,29.33,21.46
2023-07-24 08:55:00,29.33,21.46
2023-07-24 09:00:00,29.33,21.57
2023-07-24 09:05:00,29.54,21.83
2023-07-24 09:10:00,29.91,21.99
2023-07-24 09:15:00,30.38,22.31
2023-07-24 09:20:00,30.7,22.69
2023-07-24 09:25:00,31.01,22.84
2023-07-24 09:30:00,31.49,23.16
2023-07-24 09:35:00,31.75,23.43
2023-07-24 09:40:00,32.33,23.75
2023-07-24 09:45:00,32.8,24.02
2023-07-24 09:50:00,32.48,24.12
2023-07-24 09:55:00,32.54,24.44
2023-07-24 10:00:00,32.64,24.66
2023-07-24 10:05:00,32.75,24.81
2023-07-24 10:10:00,32.8,24.71
2023-07-24 10:15:00,33.48,24.76
2023-07-24 10:20:00,33.59,25.13
2023-07-24 10:25:00,33.85,25.35
2023-07-24 10:30:00,34.11,25.72
2023-07-24 10:35:00,34.06,25.88
2023-07-24 10:40:00,34.06,25.88
2023-07-24 10:45:00,34.17,26.04
2023-07-24 10:50:00,34.48,26.2
2023-07-24 10:55:00,34.27,26.36
2023-07-24 11:00:00,34.43,26.41
2023-07-24 11:05:00,34.38,26.73
2023-07-24 11:10:00,33.85,26.89
2023-07-24 11:15:00,33.59,27.0
2023-07-24 11:20:00,33.53,27.05
2023-07-24 11:25:00,33.69,27.05
2023-07-24 11:30:00,33.59,26.68
2023-07-24 11:35:00,33.48,26.57
2023-07-24 11:40:00,33.59,26.78
2023-07-24 11:45:00,33.8,26.89
2023-07-24 11:50:00,34.06,26.84
2023-07-24 11:55:00,34.11,26.78
2023-07-24 12:00:00,34.17,26.94
2023-07-24 12:05:00,34.48,27.1
2023-07-24 12:10:00,34.17,27.32
2023-07-24 12:15:00,34.22,27.37
2023-07-24 12:20:00,34.27,27.48
2023-07-24 12:25:00,34.27,27.53
2023-07-24 12:30:00,34.53,27.48
2023-07-24 12:35:00,35.27,27.53
2023-07-24 12:40:00,35.69,27.58
2023-07-24 12:45:00,35.32,27.69
2023-07-24 12:50:00,35.79,27.96
2023-07-24 12:55:00,35.58,28.12
2023-07-24 13:00:00,35.79,28.22
2023-07-24 13:05:00,36.11,28.44
2023-07-24 13:10:00,36.0,28.49
2023-07-24 13:15:00,35.85,28.22
2023-07-24 13:20:00,36.43,28.49
2023-07-24 13:25:00,36.53,28.44
2023-07-24 13:30:00,36.85,28.59
2023-07-24 13:35:00,37.0,28.97
2023-07-24 13:40:00,37.06,29.07
2023-07-24 13:45:00,36.85,29.23
2023-07-24 13:50:00,36.85,29.55
2023-07-24 13:55:00,36.85,29.71
2023-07-24 14:00:00,36.64,29.98
2023-07-24 14:05:00,36.74,29.98
2023-07-24 14:10:00,37.0,30.14
2023-07-24 14:15:00,36.9,30.19
2023-07-24 14:20:00,36.64,29.87
2023-07-24 14:25:00,37.06,30.14
2023-07-24 14:30:00,37.48,30.19
2023-07-24 14:35:00,37.42,30.03
2023-07-24 14:40:00,37.42,30.14
2023-07-24 14:45:00,37.27,30.3
2023-07-24 14:50:00,37.53,30.41
2023-07-24 14:55:00,37.58,30.56
2023-07-24 15:00:00,37.63,30.35
2023-07-24 15:05:00,37.42,30.46
2023-07-24 15:10:00,37.58,30.56
2023-07-24 15:15:00,37.21,30.62
2023-07-24 15:20:00,37.32,30.62
2023-07-24 15:25:00,37.48,30.67
2023-07-24 15:30:00,37.42,30.78
2023-07-24 15:35:00,37.48,30.62
2023-07-24 15:40:00,37.79,30.62
2023-07-24 15:45:00,37.79,30.67
2023-07-24 15:50:00,37.74,30.51
2023-07-24 15:55:00,37.63,30.56
2023-07-24 16:00:00,37.63,30.78
2023-07-24 16:05:00,37.79,30.94
2023-07-24 16:10:00,37.95,31.2
2023-07-24 16:15:00,38.0,30.94
2023-07-24 16:20:00,37.32,31.26
2023-07-24 16:25:00,37.16,31.15
2023-07-24 16:30:00,36.85,31.04
2023-07-24 16:35:00,36.53,30.62
2023-07-24 16:40:00,36.64,29.93
2023-07-24 16:45:00,36.74,29.5
2023-07-24 16:50:00,36.64,28.91
2023-07-24 16:55:00,36.21,28.65
2023-07-24 17:00:00,35.95,28.44
2023-07-24 17:05:00,35.69,28.12
2023-07-24 17:10:00,35.43,27.96
2023-07-24 17:15:00,34.95,27.96
2023-07-24 17:20:00,34.64,27.8
2023-07-25 06:50:00,26.81,19.54
2023-07-25 06:55:00,26.81,19.54
2023-07-25 07:05:00,26.81,19.54
2023-07-25 07:10:00,26.86,19.54
2023-07-25 07:15:00,26.97,19.6
2023-07-25 07:20:00,27.07,19.7
2023-07-25 07:25:00,27.12,19.81
2023-07-25 07:30:00,27.12,19.81
2023-07-25 07:35:00,27.18,19.81
2023-07-25 07:40:00,27.23,19.92
2023-07-25 07:45:00,27.23,19.97
2023-07-25 07:50:00,27.18,19.92
2023-07-25 07:55:00,27.39,19.97
2023-07-25 08:00:00,27.44,20.29
2023-07-25 08:05:00,27.65,20.34
2023-07-25 08:10:00,27.86,20.45
2023-07-25 08:15:00,28.02,20.4
2023-07-25 08:20:00,28.38,20.61
2023-07-25 08:25:00,28.44,20.72
2023-07-25 08:30:00,28.54,20.77
2023-07-25 08:35:00,28.96,20.82
2023-07-25 08:40:00,29.02,21.14
2023-07-25 08:45:00,29.33,21.19
2023-07-25 08:50:00,29.8,21.83
2023-07-25 08:55:00,29.91,21.83
2023-07-25 09:00:00,30.17,22.1
2023-07-25 09:05:00,30.49,22.21
2023-07-25 09:10:00,30.54,22.53
2023-07-25 09:15:00,31.06,22.84
2023-07-25 09:20:00,31.06,22.95
2023-07-25 09:25:00,31.12,23.8
2023-07-25 09:30:00,31.54,24.02
2023-07-25 09:35:00,31.59,24.12
2023-07-25 09:40:00,31.59,24.44
2023-07-25 09:45:00,32.12,24.39
2023-07-25 09:50:00,31.96,24.23
2023-07-25 09:55:00,32.12,24.81
2023-07-25 10:00:00,32.12,25.19
2023-07-25 10:05:00,32.06,24.97
2023-07-25 10:10:00,32.27,25.45
2023-07-25 10:15:00,32.54,25.56
2023-07-25 10:20:00,32.9,25.56
2023-07-25 10:25:00,33.06,25.67
2023-07-25 10:30:00,33.22,25.88
2023-07-25 10:40:00,33.01,25.88
2023-07-25 10:45:00,33.48,25.93
2023-07-25 10:50:00,33.8,25.88
2023-07-25 10:55:00,33.74,26.52
2023-07-25 11:00:00,33.38,26.31
2023-07-25 11:05:00,33.53,26.25
2023-07-25 11:40:00,34.69,26.84
2023-07-25 11:45:00,34.95,26.89
2023-07-25 11:50:00,35.01,26.89
2023-07-25 11:55:00,35.16,27.21
2023-07-25 12:00:00,34.95,27.48
2023-07-25 12:05:00,34.74,27.69
2023-07-25 12:10:00,34.8,27.69
2023-07-25 12:15:00,35.53,27.8
2023-07-25 12:20:00,35.64,27.85
2023-07-25 12:25:00,35.69,27.85
2023-07-25 12:30:00,35.95,27.8
2023-07-25 12:35:00,36.16,27.85
2023-07-25 12:40:00,36.0,27.96
2023-07-25 12:45:00,35.85,27.9
2023-07-25 12:50:00,36.11,28.17
2023-07-25 12:55:00,36.21,28.28
2023-07-25 13:00:00,35.79,28.44
2023-07-25 13:05:00,36.32,28.44
2023-07-25 13:10:00,36.53,28.65
2023-07-25 13:15:00,36.9,28.54
2023-07-25 13:20:00,36.48,28.7
2023-07-25 13:25:00,36.32,28.91
2023-07-25 13:30:00,36.43,28.97
2023-07-25 13:35:00,36.79,28.97
2023-07-25 13:40:00,36.32,29.02
2023-07-25 13:45:00,36.43,28.91
2023-07-25 13:50:00,36.21,28.91
2023-07-25 13:55:00,35.9,28.91
2023-07-25 14:00:00,35.74,28.86
2023-07-25 14:05:00,35.9,28.91
2023-07-25 14:10:00,35.79,29.02
2023-07-25 14:15:00,35.69,29.02
2023-07-25 14:20:00,35.74,29.18
2023-07-25 14:25:00,35.53,29.29
2023-07-25 14:30:00,35.01,29.34
2023-07-25 14:35:00,34.8,29.07
2023-07-25 14:40:00,34.59,29.02
2023-07-25 14:45:00,34.32,28.7
2023-07-25 14:50:00,34.06,28.81
2023-07-25 14:55:00,33.85,28.59
2023-07-25 15:00:00,33.59,28.28
2023-07-25 15:05:00,33.43,28.17
2023-07-25 15:10:00,33.53,27.74
2023-07-25 15:15:00,33.53,27.48
2023-07-25 15:20:00,33.8,27.64
2023-07-25 15:25:00,34.01,27.37
2023-07-25 15:30:00,34.06,27.32
2023-07-25 15:35:00,34.01,27.32
2023-07-25 15:40:00,33.9,27.21
2023-07-25 15:45:00,33.85,27.0
2023-07-25 15:50:00,33.8,27.05
2023-07-25 15:55:00,33.85,27.05
2023-07-25 16:00:00,33.9,27.16
2023-07-25 16:05:00,33.85,27.0
2023-07-25 16:10:00,33.8,26.84
2023-07-25 16:15:00,33.69,26.68
2023-07-25 16:20:00,33.43,26.68
2023-07-25 16:25:00,31.59,26.68
2023-07-25 16:30:00,30.17,26.41
2023-07-25 16:35:00,29.49,25.93
2023-07-25 16:40:00,29.38,25.29
2023-07-25 16:45:00,29.28,24.87
2023-07-25 16:50:00,29.28,24.71
2023-07-26 07:00:00,25.7,19.01
2023-07-26 07:05:00,25.76,19.12
2023-07-26 07:40:00,25.86,19.28
2023-07-26 07:45:00,25.86,19.44
2023-07-26 07:50:00,25.86,19.54
2023-07-26 07:55:00,25.92,19.54
2023-07-26 08:00:00,25.97,19.49
2023-07-26 08:35:00,26.49,20.02
2023-07-26 08:40:00,26.49,19.97
2023-07-26 08:45:00,26.49,20.02
2023-07-26 08:50:00,26.65,19.97
2023-07-26 09:25:00,27.28,20.72
2023-07-26 09:30:00,27.33,21.03
2023-07-26 09:35:00,27.49,21.09
2023-07-26 09:40:00,27.49,20.98
2023-07-26 09:45:00,27.75,20.77
2023-07-26 09:50:00,27.91,21.3
2023-07-26 10:25:00,29.8,21.67
2023-07-26 10:30:00,29.86,21.99
2023-07-26 10:35:00,30.07,22.37
2023-07-26 10:40:00,30.22,22.69
2023-07-26 10:45:00,30.28,22.74
2023-07-26 10:50:00,30.49,22.84
2023-07-26 10:55:00,30.54,22.95
2023-07-26 11:00:00,30.75,22.74
2023-07-26 11:05:00,31.12,23.22
2023-07-26 11:10:00,31.17,23.54
2023-07-26 11:15:00,30.96,23.48
2023-07-26 11:20:00,31.06,23.32
2023-07-26 11:25:00,31.06,23.64
2023-07-26 11:30:00,31.12,23.7
2023-07-26 11:35:00,31.33,24.02
2023-07-26 11:40:00,31.38,24.18
2023-07-26 11:45:00,31.49,24.23
2023-07-26 11:50:00,31.43,24.28
2023-07-26 11:55:00,31.59,24.28
2023-07-26 12:00:00,31.85,24.39
2023-07-26 12:05:00,32.12,24.55
2023-07-26 12:10:00,32.12,24.6
2023-07-26 12:15:00,32.01,24.76
2023-07-26 12:20:00,31.96,24.5
2023-07-26 12:25:00,32.12,24.87
2023-07-26 12:30:00,32.27,24.97
2023-07-26 12:35:00,32.12,24.92
2023-07-26 12:40:00,32.33,24.71
2023-07-26 12:45:00,32.54,25.03
2023-07-26 12:50:00,32.48,25.19
2023-07-26 12:55:00,32.17,25.24
2023-07-26 13:00:00,32.33,25.35
2023-07-26 13:05:00,32.38,25.45
2023-07-26 13:10:00,32.38,25.61
2023-07-26 13:15:00,32.43,25.67
2023-07-26 13:20:00,32.54,25.56
2023-07-26 13:25:00,32.48,25.67
2023-07-26 13:30:00,32.59,25.67
2023-07-26 13:35:00,32.59,25.72
2023-07-26 13:40:00,32.75,25.45
2023-07-26 13:45:00,32.85,25.4
2023-07-26 13:50:00,32.75,25.51
2023-07-26 13:55:00,32.48,25.67
2023-07-26 14:00:00,32.59,25.72
2023-07-26 14:05:00,32.43,25.67
2023-07-26 14:10:00,32.43,25.51
2023-07-26 14:15:00,32.64,25.61
2023-07-26 14:20:00,32.64,25.77
2023-07-26 14:25:00,32.64,25.72
2023-07-26 14:30:00,32.85,25.67
2023-07-26 14:35:00,32.64,25.83
2023-07-26 14:40:00,32.54,25.51
2023-07-26 14:45:00,32.54,25.83
2023-07-26 14:50:00,32.48,25.77
2023-07-26 14:55:00,32.54,26.15
2023-07-26 15:00:00,32.59,25.93
2023-07-26 15:05:00,32.48,25.88
2023-07-26 15:10:00,32.38,26.04
2023-07-26 15:15:00,32.38,26.04
2023-07-26 15:20:00,32.17,26.04
2023-07-26 15:25:00,32.01,26.04
2023-07-26 15:30:00,32.33,26.2
2023-07-26 15:35:00,32.27,26.25
2023-07-26 15:40:00,32.33,25.88
2023-07-26 15:45:00,32.38,25.88
2023-07-26 15:50:00,32.27,25.93
2023-07-26 15:55:00,32.27,25.88
2023-07-26 16:00:00,32.12,25.88
2023-07-26 16:05:00,32.12,25.56
2023-07-26 16:10:00,32.06,25.67
2023-07-26 16:15:00,32.17,25.72
2023-07-26 16:20:00,32.06,25.56
2023-07-26 16:25:00,32.01,25.51
2023-07-26 16:30:00,32.33,25.29
2023-07-26 16:35:00,32.43,25.45
2023-07-26 16:40:00,32.54,25.35
2023-07-26 16:45:00,32.48,25.4
2023-07-26 16:50:00,32.43,25.45
2023-07-26 16:55:00,32.38,25.4
2023-07-26 17:00:00,32.43,25.51
2023-07-26 17:05:00,32.12,25.56
2023-07-26 17:10:00,31.8,25.56
2023-07-26 17:15:00,31.7,25.72
2023-07-26 17:20:00,31.59,25.77
2023-07-26 17:25:00,31.59,25.67
2023-07-26 17:30:00,31.64,25.51
2023-07-26 17:35:00,31.49,25.35
2023-07-26 17:40:00,31.33,25.24
2023-07-26 17:45:00,31.38,24.92
2023-07-26 17:50:00,31.17,24.92
2023-07-26 17:55:00,30.75,24.6
2023-07-26 18:00:00,30.7,24.55
2023-07-27 06:35:00,25.7,18.8
2023-07-27 06:50:00,25.81,18.85
2023-07-27 06:55:00,25.81,18.91
2023-07-27 07:00:00,25.81,18.96
2023-07-27 07:05:00,25.86,19.06
2023-07-27 07:10:00,25.92,19.06
2023-07-27 07:15:00,25.97,19.17
2023-07-27 07:20:00,26.07,19.17
2023-07-27 07:25:00,26.07,19.44
2023-07-27 07:30:00,26.13,19.49
2023-07-27 07:35:00,26.23,19.49
2023-07-27 07:40:00,26.34,19.49
2023-07-27 07:45:00,26.49,19.6
2023-07-27 07:50:00,26.7,19.6
2023-07-27 07:55:00,26.86,19.81
2023-07-27 08:00:00,27.12,19.81
2023-07-27 08:05:00,27.65,20.08
2023-07-27 08:10:00,28.54,20.24
2023-07-27 08:15:00,29.07,20.34
2023-07-27 08:20:00,29.7,20.5
2023-07-27 08:25:00,30.28,20.61
2023-07-27 08:30:00,30.17,20.72
2023-07-27 08:35:00,30.33,21.09
2023-07-27 08:40:00,30.33,21.67
2023-07-27 08:45:00,30.64,21.99
2023-07-27 08:50:00,30.91,22.21
2023-07-27 08:55:00,30.91,22.53
2023-07-27 09:00:00,30.85,22.63
2023-07-27 09:05:00,31.01,22.95
2023-07-27 09:10:00,31.01,22.9
2023-07-27 09:15:00,30.75,23.32
2023-07-27 09:20:00,30.8,23.32
2023-07-27 09:25:00,30.49,23.54
2023-07-27 09:30:00,30.59,23.48
2023-07-27 09:35:00,30.7,23.59
2023-07-27 09:40:00,30.75,23.43
2023-07-27 09:45:00,30.8,23.54
2023-07-27 09:50:00,30.8,23.48
2023-07-27 09:55:00,30.8,23.38
2023-07-27 10:00:00,31.06,23.27
2023-07-27 10:05:00,31.01,23.48
2023-07-27 10:10:00,30.8,23.48
2023-07-27 10:15:00,31.17,23.64
2023-07-27 10:20:00,31.22,23.75
2023-07-27 10:25:00,31.38,23.8
2023-07-27 10:30:00,31.64,23.96
2023-07-27 10:35:00,32.17,23.91
2023-07-27 10:40:00,32.27,24.12
2023-07-27 10:45:00,32.17,24.23
2023-07-27 10:50:00,32.43,24.44
2023-07-27 10:55:00,33.06,24.55
2023-07-27 11:00:00,32.96,24.76
2023-07-27 11:05:00,32.9,25.08
2023-07-27 11:10:00,33.32,25.08
2023-07-27 11:15:00,33.06,25.19
2023-07-27 11:20:00,33.48,24.71
2023-07-27 11:25:00,33.85,25.4
2023-07-27 11:30:00,33.74,25.67
2023-07-27 11:35:00,33.8,26.04
2023-07-27 11:40:00,33.8,26.25
2023-07-27 11:45:00,34.01,26.25
2023-07-27 11:50:00,33.59,26.41
2023-07-27 11:55:00,33.59,26.41
2023-07-27 12:00:00,33.74,26.68
2023-07-27 12:05:00,33.9,26.68
2023-07-27 12:10:00,34.06,26.68
2023-07-27 12:15:00,34.32,26.47
2023-07-27 12:20:00,34.17,27.05
2023-07-27 12:25:00,34.38,26.78
2023-07-27 12:30:00,34.8,26.62
2023-07-27 12:35:00,34.74,26.41
2023-07-27 12:40:00,34.59,26.94
2023-07-27 12:45:00,34.27,26.94
2023-07-27 12:50:00,34.53,26.89
2023-07-27 12:55:00,34.48,26.94
2023-07-27 13:00:00,34.48,27.05
2023-07-27 13:05:00,34.48,26.84
2023-07-27 13:10:00,34.95,27.21
2023-07-27 13:15:00,34.64,27.16
2023-07-27 13:20:00,34.43,27.37
2023-07-27 13:25:00,34.48,27.48
2023-07-27 13:30:00,35.06,26.94
2023-07-27 13:35:00,35.11,27.53
2023-07-27 13:40:00,35.22,27.64
2023-07-27 13:45:00,35.53,27.74
2023-07-27 13:50:00,35.53,27.96
2023-07-27 13:55:00,35.48,28.17
2023-07-27 14:00:00,35.22,28.33
2023-07-27 14:05:00,35.53,28.49
2023-07-27 14:10:00,35.48,28.38
2023-07-27 14:15:00,35.43,28.49
2023-07-27 14:20:00,35.32,28.59
2023-07-27 14:25:00,35.37,28.49
2023-07-27 14:30:00,35.48,28.59
2023-07-27 14:35:00,35.43,28.81
2023-07-27 14:40:00,35.85,28.91
2023-07-27 14:45:00,35.9,28.91
2023-07-27 14:50:00,36.27,28.91
2023-07-27 14:55:00,36.64,28.97
2023-07-27 15:00:00,36.32,28.59
2023-07-27 15:05:00,36.37,28.97
2023-07-27 15:10:00,36.32,28.97
2023-07-27 15:15:00,36.58,29.07
2023-07-27 15:20:00,37.0,29.18
2023-07-27 15:25:00,36.64,29.18
2023-07-27 15:30:00,36.85,29.18
2023-07-27 15:35:00,36.85,29.29
2023-07-27 15:40:00,36.32,29.39
2023-07-27 15:45:00,36.21,29.29
2023-07-27 15:50:00,36.32,29.34
2023-07-27 15:55:00,36.37,29.18
2023-07-27 16:00:00,36.37,29.39
2023-07-27 16:05:00,36.69,29.5
2023-07-27 16:10:00,36.21,29.61
2023-07-27 16:15:00,35.74,29.5
2023-07-27 16:20:00,35.69,29.45
2023-07-27 16:25:00,35.9,29.29
2023-07-27 16:30:00,35.79,29.29
2023-07-27 16:35:00,35.69,29.02
2023-07-27 16:40:00,35.43,28.91
2023-07-27 16:45:00,35.37,28.7
2023-07-27 16:50:00,35.27,28.54
2023-07-27 16:55:00,35.11,28.54
2023-07-27 17:00:00,35.01,28.65
2023-07-27 17:05:00,34.8,28.54
2023-07-27 17:10:00,34.64,28.54
2023-07-28 06:25:00,26.49,19.33
2023-07-28 06:30:00,26.55,19.38
2023-07-28 06:40:00,26.65,19.49
2023-07-28 06:45:00,26.81,19.6
2023-07-28 06:50:00,26.91,19.65
2023-07-28 06:55:00,27.02,19.86
2023-07-28 07:00:00,27.02,20.02
2023-07-28 07:05:00,27.18,20.24
2023-07-28 07:10:00,27.28,20.13
2023-07-28 07:15:00,27.49,20.13
2023-07-28 07:20:00,27.91,20.4
2023-07-28 07:25:00,28.23,20.5
2023-07-28 07:30:00,28.38,20.45
2023-07-28 07:35:00,28.49,20.56
2023-07-28 07:40:00,28.65,20.72
2023-07-28 07:45:00,28.81,20.77
2023-07-28 07:50:00,28.96,20.88
2023-07-28 07:55:00,29.02,21.03
2023-07-28 08:00:00,29.07,21.41
2023-07-28 08:05:00,29.02,21.51
2023-07-28 08:10:00,28.91,21.67
2023-07-28 08:15:00,29.07,21.73
2023-07-28 08:20:00,29.23,21.83
2023-07-28 08:25:00,29.44,21.94
2023-07-28 08:30:00,29.8,22.15
2023-07-28 08:35:00,29.91,22.37
2023-07-28 08:40:00,30.22,22.47
2023-07-28 08:45:00,30.54,22.53
2023-07-28 08:50:00,30.54,22.84
2023-07-28 08:55:00,30.54,22.95
2023-07-28 09:00:00,30.64,23.0
2023-07-28 09:05:00,30.7,23.48
2023-07-28 09:10:00,30.96,23.75
2023-07-28 09:15:00,31.38,23.7
2023-07-28 09:20:00,31.8,23.8
2023-07-28 09:25:00,32.27,23.96
2023-07-28 09:30:00,31.85,24.12
2023-07-28 09:35:00,31.59,24.34
2023-07-28 09:40:00,31.54,24.5
2023-07-28 09:45:00,31.85,24.55
2023-07-28 09:50:00,32.22,24.71
2023-07-28 09:55:00,32.54,24.87
2023-07-28 10:00:00,32.64,25.13
2023-07-28 10:05:00,32.85,25.13
2023-07-28 10:10:00,32.96,25.24
2023-07-28 10:15:00,32.75,25.67
2023-07-28 10:20:00,32.96,25.67
2023-07-28 10:25:00,33.48,25.93
2023-07-28 10:30:00,33.22,25.93
2023-07-28 10:35:00,33.01,26.36
2023-07-28 10:40:00,33.64,26.57
2023-07-28 10:45:00,34.22,26.73
2023-07-28 10:50:00,34.64,26.68
2023-07-28 10:55:00,34.9,26.57
2023-07-28 11:00:00,34.22,26.62
2023-07-28 11:05:00,34.11,26.78
2023-07-28 11:10:00,34.9,27.37
2023-07-28 11:15:00,34.43,27.21
2023-07-28 11:20:00,34.53,27.21
2023-07-28 11:25:00,34.38,27.21
2023-07-28 11:30:00,34.8,27.21
2023-07-28 11:35:00,34.85,27.48
2023-07-28 11:40:00,34.9,27.74
2023-07-28 11:45:00,35.16,27.74
2023-07-28 11:50:00,35.32,27.8
2023-07-28 11:55:00,35.27,28.06
2023-07-28 12:00:00,35.69,28.17
2023-07-28 12:05:00,36.21,28.65
2023-07-28 12:10:00,36.27,28.75
2023-07-28 12:15:00,36.43,28.91
2023-07-28 12:20:00,36.11,28.97
2023-07-28 12:25:00,35.53,28.81
2023-07-28 12:30:00,35.69,29.18
2023-07-28 12:35:00,36.16,29.39
2023-07-28 12:40:00,36.43,29.23
2023-07-28 12:45:00,36.64,29.29
2023-07-28 12:50:00,36.9,29.23
2023-07-28 12:55:00,36.9,29.5
2023-07-28 13:00:00,37.0,29.66
