stationTime,Temperatura_totui,Lluvia_totui,Temperatura_rio_mapa,Lluvia_rio_mapa,Temperatura_rio_monos,Lluvia_rio_monos,Temperatura_q_liboriana,Lluvia_q_liboriana
2023-08-06 14:55:00,29.29,0.0,35.79,0.0,25.5,0.0,27.6,0.0
2023-08-06 15:00:00,29.13,0.0,35.79,0.0,25.5,0.0,28.2,0.0
2023-08-06 15:05:00,29.23,0.0,35.95,0.0,25.4,0.0,28.0,0.0
2023-08-06 15:10:00,29.02,0.0,35.9,0.0,25.6,0.0,28.2,0.0
2023-08-06 15:15:00,29.07,0.0,35.95,0.0,25.5,0.0,27.8,0.0
2023-08-06 15:20:00,29.13,0.0,35.85,0.0,25.3,0.0,27.6,0.0
2023-08-06 15:25:00,29.23,0.0,35.85,0.0,25.2,0.0,27.5,0.0
2023-08-06 15:30:00,29.13,0.0,35.58,0.0,25.2,0.0,27.0,0.0
2023-08-06 15:35:00,29.23,0.0,35.48,0.0,25.2,0.0,26.9,0.0
2023-08-06 15:40:00,28.86,0.0,35.37,0.0,25.3,0.0,27.2,0.0
2023-08-06 15:45:00,28.97,0.0,35.48,0.0,25.4,0.0,26.7,0.0
2023-08-06 15:50:00,29.13,0.0,35.37,0.0,25.4,0.0,26.5,0.0
2023-08-06 15:55:00,29.07,0.0,35.27,0.0,25.4,0.0,26.5,0.0
2023-08-06 16:00:00,28.97,0.0,35.32,0.0,25.3,0.0,26.7,0.0
2023-08-06 16:05:00,28.81,0.0,35.32,0.0,25.1,0.0,26.4,0.0
2023-08-06 16:10:00,28.49,0.0,35.37,0.0,25.1,0.0,26.4,0.0
2023-08-06 16:15:00,28.54,0.0,35.32,0.0,24.9,0.0,26.5,0.0
2023-08-06 16:20:00,28.54,0.0,35.43,0.0,24.8,0.0,26.3,0.0
2023-08-06 16:25:00,28.54,0.0,35.53,0.0,24.6,0.0,26.4,0.0
2023-08-06 16:30:00,28.49,0.0,35.53,0.0,24.6,0.0,26.1,0.0
2023-08-06 16:35:00,28.22,0.0,35.37,0.0,24.6,0.0,25.8,0.0
2023-08-06 16:40:00,28.38,0.0,35.16,0.0,24.6,0.0,25.6,0.0
2023-08-06 16:45:00,28.17,0.0,35.22,0.0,24.6,0.0,25.6,0.0
2023-08-06 16:50:00,28.28,0.0,35.11,0.0,24.8,0.0,25.5,0.0
2023-08-06 16:55:00,28.06,0.0,34.9,0.0,24.8,0.0,25.4,0.0
2023-08-06 17:00:00,27.85,0.0,34.69,0.0,24.6,0.0,25.2,0.0
2023-08-07 08:00:00,19.92,0.0,27.18,0.0,18.1,0.31,19.2,0.84
2023-08-07 08:05:00,20.08,0.0,27.39,0.0,18.2,0.44,19.2,0.04
2023-08-07 08:10:00,20.18,0.0,27.49,0.0,18.4,0.01,19.2,0.0
2023-08-07 08:15:00,20.18,0.0,27.23,0.0,18.6,0.0,19.4,0.01
2023-08-07 08:20:00,20.13,0.0,27.28,0.0,18.7,0.17,19.5,0.14
2023-08-07 08:25:00,20.5,0.0,27.49,0.0,18.9,0.08,19.4,0.22
2023-08-07 09:00:00,22.1,0.2,28.49,0.0,20.1,0.0,20.6,0.0
2023-08-07 09:40:00,21.83,0.0,29.02,0.0,21.1,0.0,22.3,0.0
2023-08-07 09:45:00,22.74,0.0,29.17,0.0,21.3,0.0,22.4,0.0
2023-08-07 09:50:00,22.74,0.0,29.49,0.0,21.3,0.0,22.8,0.0
2023-08-07 09:55:00,22.74,0.0,29.59,0.0,21.3,0.0,23.3,0.0
2023-08-07 10:00:00,22.79,0.0,29.86,0.0,21.1,0.0,23.5,0.0
2023-08-07 10:05:00,22.9,0.0,30.12,0.0,21.4,0.0,24.2,0.0
2023-08-07 10:10:00,23.0,0.0,30.38,0.0,21.8,0.0,24.2,0.0
2023-08-07 10:15:00,23.27,0.0,30.54,0.0,22.0,0.0,24.0,0.0
2023-08-07 10:20:00,23.22,0.0,30.49,0.0,22.3,0.0,23.8,0.0
2023-08-07 10:25:00,23.22,0.0,30.64,0.0,22.4,0.0,24.6,0.0
2023-08-07 10:30:00,23.38,0.0,30.85,0.0,22.4,0.0,24.6,0.0
2023-08-07 10:35:00,23.75,0.0,31.28,0.0,22.6,0.0,24.0,0.0
2023-08-07 10:40:00,23.96,0.0,31.75,0.0,22.8,0.0,23.9,0.0
2023-08-07 10:45:00,24.02,0.0,31.8,0.0,22.8,0.0,24.1,0.0
2023-08-07 11:20:00,24.07,0.0,32.27,0.0,23.3,0.0,25.3,0.0
2023-08-07 11:25:00,24.66,0.0,32.38,0.0,23.3,0.0,25.5,0.0
2023-08-07 11:30:00,24.81,0.0,32.64,0.0,23.2,0.0,25.4,0.0
2023-08-07 11:35:00,24.66,0.0,32.17,0.0,23.1,0.0,25.5,0.0
2023-08-07 11:40:00,24.76,0.0,32.01,0.0,23.1,0.0,25.4,0.0
2023-08-07 11:45:00,24.66,0.0,32.38,0.0,23.2,0.0,25.2,0.0
2023-08-07 11:50:00,24.55,0.0,32.43,0.0,23.5,0.0,25.5,0.0
2023-08-07 11:55:00,24.6,0.0,32.48,0.0,23.6,0.0,25.8,0.0
2023-08-07 12:00:00,24.87,0.0,32.38,0.0,23.6,0.0,24.9,0.0
2023-08-07 12:05:00,24.81,0.0,32.27,0.0,23.6,0.0,25.0,0.0
2023-08-07 12:10:00,25.24,0.0,32.17,0.0,23.6,0.0,25.2,0.0
2023-08-07 12:15:00,25.24,0.0,32.06,0.0,23.6,0.0,25.3,0.0
2023-08-07 12:20:00,25.19,0.0,31.85,0.0,23.3,0.0,25.2,0.0
2023-08-07 12:25:00,25.29,0.0,31.8,0.0,23.4,0.0,24.9,0.0
2023-08-07 12:30:00,24.92,0.2,31.7,0.0,23.3,0.0,25.1,0.0
2023-08-07 12:35:00,25.03,0.0,31.85,0.0,23.2,0.0,24.9,0.0
2023-08-07 12:40:00,25.03,0.0,32.12,0.0,23.4,0.0,25.0,0.0
2023-08-07 12:45:00,24.92,0.0,32.17,0.0,23.2,0.0,24.7,0.0
2023-08-07 13:20:00,26.25,0.0,33.17,0.0,25.1,0.0,26.8,0.0
2023-08-07 13:25:00,26.41,0.0,33.27,0.0,25.8,0.0,27.2,0.0
2023-08-07 13:30:00,26.41,0.0,33.53,0.0,25.7,0.0,28.5,0.0
2023-08-07 13:35:00,26.47,0.0,33.32,0.0,25.4,0.0,29.3,0.0
2023-08-07 13:40:00,26.52,0.0,33.8,0.0,25.7,0.0,29.5,0.0
2023-08-07 13:45:00,26.73,0.0,33.8,0.0,26.1,0.0,28.4,0.0
2023-08-07 13:50:00,26.62,0.0,33.96,0.0,25.9,0.0,28.2,0.0
2023-08-07 13:55:00,26.84,0.0,34.06,0.0,25.4,0.0,28.9,0.0
2023-08-07 14:00:00,26.84,0.0,34.11,0.0,25.0,0.0,28.7,0.0
2023-08-07 14:05:00,26.73,0.0,34.06,0.0,25.1,0.0,28.7,0.0
2023-08-07 14:10:00,26.94,0.0,34.22,0.0,25.1,0.0,28.2,0.0
2023-08-07 14:15:00,27.0,0.0,34.38,0.0,25.4,0.0,28.0,0.0
2023-08-07 14:20:00,27.16,0.0,34.69,0.0,25.5,0.0,27.7,0.0
2023-08-07 14:25:00,27.21,0.0,34.69,0.0,25.8,0.0,28.0,0.0
2023-08-07 14:30:00,27.37,0.0,34.8,0.0,26.0,0.0,28.6,0.0
2023-08-07 14:35:00,27.26,0.0,35.06,0.0,26.0,0.0,28.7,0.0
2023-08-07 14:40:00,27.1,0.0,35.32,0.0,26.1,0.0,28.0,0.0
2023-08-07 14:45:00,27.42,0.0,35.85,0.0,26.4,0.0,28.9,0.0
2023-08-07 14:50:00,27.21,0.0,35.37,0.0,25.9,0.0,29.3,0.0
2023-08-07 14:55:00,27.16,0.0,35.58,0.0,25.5,0.0,29.1,0.0
2023-08-07 15:00:00,27.1,0.0,35.64,0.0,25.5,0.0,29.7,0.0
2023-08-07 15:05:00,26.84,0.0,35.53,0.0,25.6,0.0,29.2,0.0
2023-08-07 15:10:00,26.89,0.0,35.22,0.0,25.6,0.0,27.5,0.0
2023-08-07 15:15:00,27.05,0.0,35.11,0.0,25.3,0.0,26.9,0.0
2023-08-07 15:20:00,27.32,0.0,34.95,0.0,25.1,0.0,27.1,0.0
2023-08-07 15:25:00,27.16,0.0,34.8,0.0,25.0,0.0,27.0,0.0
2023-08-07 15:30:00,26.84,0.0,35.06,0.0,25.0,0.0,26.9,0.0
2023-08-07 15:35:00,27.21,0.0,35.01,0.0,25.0,0.0,26.9,0.0
2023-08-07 15:40:00,27.37,0.0,34.95,0.0,25.2,0.0,26.6,0.0
2023-08-07 15:45:00,27.32,0.0,34.8,0.0,24.8,0.0,26.7,0.0
2023-08-07 15:50:00,26.89,0.0,34.95,0.0,24.8,0.0,26.6,0.0
2023-08-07 15:55:00,27.42,0.0,35.11,0.0,24.6,0.0,26.4,0.0
2023-08-07 16:00:00,27.16,0.0,35.32,0.0,24.8,0.0,26.1,0.0
2023-08-07 16:40:00,27.32,0.0,33.8,0.0,24.0,0.0,26.4,0.0
2023-08-07 16:55:00,26.47,0.0,33.27,0.0,22.8,0.0,25.2,0.0
2023-08-07 17:05:00,26.04,0.0,32.8,0.0,22.4,0.0,24.6,0.0
2023-08-07 17:10:00,25.61,0.0,32.85,0.0,22.2,0.0,24.5,0.0
2023-08-07 17:20:00,25.29,0.0,32.17,0.0,21.8,0.0,24.2,0.0
2023-08-08 06:40:00,18.8,0.0,25.76,0.0,17.6,0.0,17.7,0.0
2023-08-08 06:50:00,18.8,0.0,25.81,0.0,17.4,0.0,17.7,0.0
2023-08-08 07:00:00,18.91,0.0,26.02,0.0,17.6,0.0,17.7,0.0
2023-08-08 07:35:00,19.49,0.0,27.18,0.0,19.2,0.0,18.6,0.0
2023-08-08 07:55:00,20.18,0.0,28.38,0.0,20.2,0.0,19.7,0.0
2023-08-08 08:00:00,20.29,0.0,28.44,0.0,20.3,0.0,20.2,0.0
2023-08-08 08:05:00,20.45,0.0,28.7,0.0,20.6,0.0,20.7,0.0
2023-08-08 08:10:00,20.72,0.0,29.49,0.0,20.9,0.0,21.5,0.0
2023-08-08 08:25:00,21.19,0.0,29.91,0.0,21.8,0.0,24.9,0.0
2023-08-08 08:30:00,21.485,0.0,30.22,0.0,22.1,0.0,24.5,0.0
2023-08-08 08:35:00,21.78,0.0,30.43,0.0,21.7,0.0,23.5,0.0
2023-08-08 08:40:00,21.83,0.0,30.54,0.0,21.9,0.0,23.5,0.0
2023-08-08 08:45:00,21.94,0.0,30.75,0.0,22.0,0.0,23.6,0.0
2023-08-08 08:50:00,22.21,0.0,30.91,0.0,22.2,0.0,23.7,0.0
2023-08-08 08:55:00,22.63,0.0,30.91,0.0,22.3,0.0,23.7,0.0
2023-08-08 09:00:00,22.95,0.0,31.01,0.0,22.5,0.0,24.1,0.0
2023-08-08 09:05:00,23.11,0.0,31.06,0.0,22.2,0.0,24.2,0.0
2023-08-08 09:10:00,23.11,0.0,31.17,0.0,22.3,0.0,24.7,0.0
2023-08-08 09:15:00,23.11,0.0,31.59,0.0,22.5,0.0,25.2,0.0
2023-08-08 09:20:00,23.54,0.0,31.91,0.0,22.7,0.0,25.5,0.0
2023-08-08 09:25:00,23.54,0.0,31.85,0.0,22.3,0.0,25.7,0.0
2023-08-08 09:30:00,23.86,0.0,32.01,0.0,22.9,0.0,24.9,0.0
2023-08-08 09:35:00,24.12,0.0,32.27,0.0,22.8,0.0,24.2,0.0
2023-08-08 09:40:00,24.23,0.0,32.54,0.0,23.1,0.0,24.1,0.0
2023-08-08 09:45:00,24.28,0.0,33.01,0.0,23.5,0.0,24.8,0.0
2023-08-08 09:50:00,24.6,0.0,32.75,0.0,23.3,0.0,24.7,0.0
2023-08-08 09:55:00,24.55,0.0,32.85,0.0,23.5,0.0,24.5,0.0
2023-08-08 10:00:00,24.92,0.0,32.9,0.0,23.5,0.0,25.3,0.0
2023-08-08 10:05:00,25.19,0.0,33.11,0.0,23.4,0.0,25.0,0.0
2023-08-08 10:10:00,25.19,0.0,33.38,0.0,23.5,0.0,25.3,0.0
2023-08-08 10:15:00,25.4,0.0,33.69,0.0,23.5,0.0,25.5,0.0
2023-08-08 10:20:00,25.19,0.0,33.9,0.0,23.6,0.0,26.0,0.0
2023-08-08 10:25:00,25.45,0.0,34.01,0.0,23.8,0.0,25.5,0.0
2023-08-08 10:30:00,25.51,0.0,33.9,0.0,24.0,0.0,26.4,0.0
2023-08-08 10:35:00,25.67,0.0,33.64,0.0,24.1,0.0,26.2,0.0
2023-08-08 10:40:00,25.67,0.0,33.38,0.0,24.0,0.0,25.8,0.0
2023-08-08 10:45:00,25.93,0.0,33.32,0.0,24.1,0.0,25.6,0.0
2023-08-08 10:50:00,25.61,0.0,33.48,0.0,24.3,0.0,25.5,0.0
2023-08-08 10:55:00,26.31,0.0,33.59,0.0,24.4,0.0,25.7,0.0
2023-08-08 11:00:00,26.36,0.0,33.64,0.0,24.8,0.0,26.3,0.0
2023-08-08 11:05:00,26.68,0.0,33.53,0.0,25.5,0.0,26.4,0.0
2023-08-08 11:10:00,26.89,0.0,33.53,0.0,25.2,0.0,26.6,0.0
2023-08-08 11:15:00,26.94,0.0,33.64,0.0,25.4,0.0,27.2,0.0
2023-08-08 11:20:00,27.21,0.0,33.74,0.0,25.7,0.0,27.1,0.0
2023-08-08 11:25:00,27.42,0.0,33.85,0.0,25.9,0.0,27.5,0.0
2023-08-08 11:30:00,27.53,0.0,34.43,0.0,26.1,0.0,27.6,0.0
2023-08-08 11:35:00,27.64,0.0,34.95,0.0,26.2,0.0,27.6,0.0
2023-08-08 11:40:00,27.8,0.0,34.85,0.0,26.3,0.0,27.2,0.0
2023-08-08 11:45:00,27.9,0.0,34.64,0.0,26.7,0.0,27.3,0.0
2023-08-08 11:50:00,27.96,0.0,34.64,0.0,26.4,0.0,27.7,0.0
2023-08-08 11:55:00,27.9,0.0,34.85,0.0,26.3,0.0,27.8,0.0
2023-08-08 12:00:00,27.9,0.0,35.01,0.0,26.6,0.0,28.1,0.0
2023-08-08 12:05:00,27.96,0.0,35.01,0.0,25.8,0.0,27.6,0.0
2023-08-08 12:10:00,28.01,0.0,35.01,0.0,26.1,0.0,27.6,0.0
2023-08-08 12:15:00,28.22,0.0,35.27,0.0,25.8,0.0,27.7,0.0
2023-08-08 12:20:00,28.59,0.0,35.53,0.0,26.0,0.0,27.7,0.0
2023-08-08 12:25:00,28.38,0.0,35.64,0.0,26.3,0.0,27.9,0.0
2023-08-08 12:30:00,28.49,0.0,35.85,0.0,26.1,0.0,27.8,0.0
2023-08-08 12:35:00,28.7,0.0,36.27,0.0,26.1,0.0,28.1,0.0
2023-08-08 12:40:00,28.91,0.0,36.11,0.0,26.4,0.0,28.5,0.0
2023-08-08 12:45:00,28.91,0.0,36.58,0.0,26.5,0.0,28.4,0.0
2023-08-08 12:50:00,28.81,0.0,36.58,0.0,26.6,0.0,28.3,0.0
2023-08-08 12:55:00,29.18,0.0,36.85,0.0,26.5,0.0,28.2,0.0
2023-08-08 13:00:00,29.23,0.0,37.06,0.0,26.7,0.0,28.7,0.0
2023-08-08 13:05:00,29.34,0.0,36.95,0.0,26.7,0.0,29.0,0.0
2023-08-08 13:10:00,29.45,0.0,36.69,0.0,26.9,0.0,29.7,0.0
2023-08-08 13:15:00,29.39,0.0,36.9,0.0,27.0,0.0,29.8,0.0
2023-08-08 13:20:00,29.34,0.0,36.79,0.0,26.9,0.0,29.2,0.0
2023-08-08 13:25:00,29.45,0.0,36.9,0.0,27.0,0.0,29.3,0.0
2023-08-08 13:30:00,29.5,0.0,37.16,0.0,27.1,0.0,29.1,0.0
2023-08-08 13:35:00,29.93,0.0,37.27,0.0,27.1,0.0,28.9,0.0
2023-08-08 13:40:00,29.98,0.0,37.48,0.0,27.2,0.0,29.2,0.0
2023-08-08 13:45:00,29.93,0.0,37.53,0.0,27.5,0.0,29.5,0.0
2023-08-08 13:50:00,30.3,0.0,37.37,0.0,27.5,0.0,29.4,0.0
2023-08-08 13:55:00,30.41,0.0,37.74,0.0,27.5,0.0,29.8,0.0
2023-08-08 14:00:00,30.88,0.0,37.69,0.0,27.6,0.0,29.7,0.0
2023-08-08 14:05:00,30.51,0.0,37.63,0.0,27.6,0.0,29.8,0.0
2023-08-08 14:10:00,30.88,0.0,37.63,0.0,27.6,0.0,30.2,0.0
2023-08-08 14:15:00,30.94,0.0,37.84,0.0,27.7,0.0,29.5,0.0
2023-08-08 14:20:00,30.83,0.0,37.63,0.0,27.8,0.0,29.7,0.0
2023-08-08 14:25:00,30.72,0.0,37.58,0.0,27.8,0.0,30.2,0.0
2023-08-08 14:30:00,30.88,0.0,37.53,0.0,28.0,0.0,29.8,0.0
2023-08-08 14:35:00,30.94,0.0,37.79,0.0,27.8,0.0,30.1,0.0
2023-08-08 14:40:00,30.94,0.0,38.0,0.0,27.7,0.0,29.9,0.0
2023-08-08 14:45:00,30.99,0.0,37.9,0.0,27.7,0.0,30.7,0.0
2023-08-08 14:50:00,30.72,0.0,37.69,0.0,27.6,0.0,30.8,0.0
2023-08-08 14:55:00,30.78,0.0,37.79,0.0,27.6,0.0,31.7,0.0
2023-08-08 15:00:00,30.78,0.0,38.0,0.0,27.7,0.0,31.6,0.0
2023-08-08 15:05:00,30.83,0.0,38.47,0.0,27.9,0.0,31.3,0.0
2023-08-08 15:10:00,30.83,0.0,38.47,0.0,27.8,0.0,31.0,0.0
2023-08-08 15:15:00,30.99,0.0,38.26,0.0,27.8,0.0,30.0,0.0
2023-08-08 15:20:00,30.94,0.0,37.84,0.0,28.0,0.0,30.0,0.0
2023-08-08 15:25:00,31.15,0.0,37.32,0.0,27.6,0.0,30.3,0.0
2023-08-08 15:30:00,30.88,0.0,37.69,0.0,27.6,0.0,29.7,0.0
2023-08-08 15:35:00,31.15,0.0,37.95,0.0,27.5,0.0,30.1,0.0
2023-08-08 15:40:00,31.15,0.0,38.05,0.0,27.8,0.0,29.7,0.0
2023-08-08 15:45:00,30.62,0.0,38.16,0.0,27.7,0.0,29.3,0.0
2023-08-08 15:50:00,30.88,0.0,38.32,0.0,27.4,0.0,29.1,0.0
2023-08-08 16:10:00,29.845,0.0,38.11,0.0,26.9,0.0,29.3,0.0
2023-08-08 16:15:00,29.61,0.0,37.21,0.0,26.7,0.0,29.5,0.0
2023-08-08 16:20:00,29.45,0.0,36.95,0.0,26.9,0.0,29.2,0.0
2023-08-08 16:25:00,29.18,0.0,36.95,0.0,26.8,0.0,29.8,0.0
2023-08-08 16:30:00,29.18,0.0,36.95,0.0,25.6,0.0,30.0,0.0
2023-08-08 16:35:00,29.29,0.0,36.64,0.0,25.0,0.0,29.7,0.0
2023-08-08 16:40:00,29.07,0.0,36.48,0.0,24.8,0.0,29.0,0.0
2023-08-08 16:45:00,29.18,0.0,36.32,0.0,24.5,0.0,28.1,0.0
2023-08-08 16:50:00,29.18,0.0,36.0,0.0,24.1,0.0,27.6,0.0
2023-08-08 17:00:00,28.994999999999997,0.0,35.37,0.0,23.1,0.0,26.5,0.0
2023-08-08 17:05:00,28.86,0.0,35.16,0.0,23.0,0.0,26.2,0.0
2023-08-08 17:10:00,28.65,0.0,35.11,0.0,22.8,0.0,26.0,0.0
2023-08-08 17:20:00,28.38,0.0,34.69,0.0,22.7,0.0,25.6,0.0
2023-08-08 17:30:00,28.06,0.0,34.48,0.0,22.2,0.0,25.0,0.0
2023-08-09 07:15:00,18.21,0.0,25.6,0.0,17.2,0.0,16.5,0.0
2023-08-09 07:25:00,18.48,0.0,26.02,0.0,17.8,0.0,17.0,0.0
2023-08-09 07:30:00,18.69,0.0,26.13,0.0,18.0,0.0,17.2,0.0
2023-08-09 07:35:00,18.8,0.0,26.23,0.0,18.4,0.0,17.7,0.0
2023-08-09 07:40:00,18.85,0.0,26.49,0.0,18.8,0.0,18.0,0.0
2023-08-09 07:45:00,19.12,0.0,26.97,0.0,19.1,0.0,18.5,0.0
2023-08-09 07:50:00,19.38,0.0,27.07,0.0,19.4,0.0,19.1,0.0
2023-08-09 07:55:00,19.49,0.0,27.49,0.0,19.8,0.0,19.8,0.0
2023-08-09 08:00:00,19.7,0.0,27.65,0.0,20.1,0.0,20.5,0.0
2023-08-09 08:10:00,19.994999999999997,0.0,27.91,0.0,20.4,0.0,21.8,0.0
2023-08-09 08:15:00,20.02,0.0,28.33,0.0,20.5,0.0,22.5,0.0
2023-08-09 08:20:00,20.18,0.0,28.38,0.0,20.7,0.0,22.2,0.0
2023-08-09 08:25:00,20.34,0.0,28.6,0.0,20.5,0.0,22.0,0.0
2023-08-09 08:30:00,20.77,0.0,28.49,0.0,20.4,0.0,21.8,0.0
2023-08-09 08:35:00,20.88,0.0,28.54,0.0,20.3,0.0,21.4,0.0
2023-08-09 08:40:00,21.03,0.0,28.96,0.0,20.3,0.0,21.5,0.0
2023-08-09 08:45:00,21.3,0.0,29.12,0.0,20.5,0.0,21.7,0.0
2023-08-09 08:50:00,21.57,0.0,29.33,0.0,20.6,0.0,21.9,0.0
2023-08-09 08:55:00,21.73,0.0,29.33,0.0,20.7,0.0,22.2,0.0
2023-08-09 09:00:00,21.73,0.0,29.75,0.0,21.1,0.0,22.5,0.0
2023-08-09 09:10:00,22.155,0.0,30.22,0.0,21.6,0.0,24.0,0.0
2023-08-09 09:15:00,22.58,0.0,30.17,0.0,22.0,0.0,24.1,0.0
2023-08-09 09:20:00,22.79,0.0,29.86,0.0,22.3,0.0,24.0,0.0
2023-08-09 09:25:00,23.11,0.0,29.91,0.0,22.1,0.0,24.5,0.0
2023-08-09 09:30:00,23.16,0.0,30.07,0.0,22.1,0.0,24.6,0.0
2023-08-09 09:35:00,23.22,0.0,30.22,0.0,22.3,0.0,25.1,0.0
2023-08-09 09:40:00,23.38,0.0,30.28,0.0,22.0,0.0,24.7,0.0
2023-08-09 09:45:00,23.59,0.0,30.28,0.0,21.9,0.0,24.3,0.0
2023-08-09 09:50:00,23.54,0.0,30.33,0.0,22.1,0.0,24.4,0.0
2023-08-09 09:55:00,23.64,0.0,30.8,0.0,22.1,0.0,24.3,0.0
2023-08-09 10:00:00,23.8,0.0,30.75,0.0,22.1,0.0,24.1,0.0
2023-08-09 10:05:00,23.96,0.0,30.85,0.0,22.1,0.0,24.0,0.0
2023-08-09 10:10:00,23.91,0.0,30.91,0.0,22.1,0.0,23.7,0.0
2023-08-09 10:15:00,23.91,0.0,31.17,0.0,22.3,0.0,24.0,0.0
2023-08-09 10:20:00,24.12,0.0,30.91,0.0,22.4,0.0,24.2,0.0
2023-08-09 10:25:00,24.23,0.0,31.01,0.0,22.5,0.0,24.1,0.0
2023-08-09 10:35:00,24.34,0.0,31.12,0.0,23.2,0.0,24.9,0.0
2023-08-09 10:40:00,24.44,0.0,31.12,0.0,22.9,0.0,24.9,0.0
2023-08-09 10:45:00,24.28,0.0,31.28,0.0,22.9,0.0,24.6,0.0
2023-08-09 10:50:00,24.23,0.0,31.28,0.0,22.8,0.0,24.5,0.0
2023-08-09 10:55:00,24.28,0.0,31.12,0.0,22.6,0.0,24.2,0.0
2023-08-09 11:00:00,24.39,0.0,30.96,0.0,22.6,0.0,23.9,0.0
2023-08-09 11:05:00,24.23,0.0,30.91,0.0,22.7,0.0,23.8,0.0
2023-08-09 11:10:00,24.18,0.0,30.75,0.0,22.6,0.0,23.9,0.0
2023-08-09 11:15:00,24.23,0.0,30.96,0.0,22.5,0.0,23.8,0.0
2023-08-09 11:20:00,24.02,0.0,31.28,0.0,22.2,0.0,23.7,0.0
2023-08-09 11:25:00,23.96,0.0,31.49,0.0,22.1,0.0,23.5,0.0
2023-08-09 11:30:00,24.23,0.0,31.54,0.0,22.0,0.0,23.3,0.0
2023-08-09 11:35:00,24.28,0.0,31.43,0.0,21.9,0.0,23.3,0.0
2023-08-09 11:40:00,24.44,0.0,31.43,0.0,21.9,0.0,23.2,0.0
2023-08-09 11:45:00,24.28,0.0,31.49,0.0,21.9,0.0,23.2,0.0
2023-08-09 11:50:00,24.34,0.0,31.64,0.0,22.0,0.0,23.4,0.0
2023-08-09 11:55:00,24.44,0.0,31.59,0.0,22.2,0.0,23.5,0.0
2023-08-09 12:00:00,24.55,0.0,31.54,0.0,22.2,0.0,23.8,0.0
2023-08-09 12:05:00,24.44,0.0,31.49,0.0,22.3,0.0,23.7,0.0
2023-08-09 12:10:00,24.55,0.0,31.33,0.0,22.3,0.0,23.9,0.0
2023-08-09 12:15:00,24.44,0.0,31.33,0.0,22.3,0.0,23.8,0.0
2023-08-09 12:20:00,24.44,0.0,31.54,0.0,22.3,0.0,23.9,0.0
2023-08-09 12:25:00,24.5,0.0,31.59,0.0,22.1,0.0,24.0,0.0
2023-08-09 12:30:00,24.55,0.0,31.7,0.0,22.0,0.0,23.8,0.0
2023-08-09 12:35:00,24.81,0.0,32.01,0.0,22.0,0.0,23.8,0.0
2023-08-09 12:40:00,24.66,0.0,32.38,0.0,22.0,0.0,23.6,0.0
2023-08-09 12:45:00,24.55,0.0,32.54,0.0,22.0,0.0,23.3,0.0
2023-08-09 12:50:00,24.6,0.0,32.54,0.0,22.2,0.01,23.5,0.0
2023-08-09 12:55:00,24.87,0.0,32.75,0.0,22.6,0.0,23.8,0.01
2023-08-09 13:00:00,25.4,0.0,32.59,0.0,22.7,0.0,24.2,0.0
2023-08-09 13:05:00,25.24,0.0,32.8,0.0,23.2,0.0,24.1,0.0
2023-08-09 13:10:00,25.19,0.0,32.9,0.0,23.7,0.0,24.5,0.0
2023-08-09 13:15:00,25.19,0.0,33.01,0.0,23.8,0.0,24.6,0.0
2023-08-09 13:20:00,25.29,0.0,33.74,0.0,23.6,0.0,24.4,0.0
2023-08-09 13:25:00,25.51,0.0,34.01,0.0,23.6,0.0,24.5,0.0
2023-08-09 13:30:00,25.67,0.0,33.64,0.0,23.6,0.0,24.9,0.0
2023-08-09 13:35:00,25.93,0.0,33.17,0.0,23.6,0.0,25.1,0.0
2023-08-09 13:40:00,26.04,0.0,33.22,0.0,23.6,0.0,25.5,0.0
2023-08-09 13:45:00,25.88,0.0,33.43,0.0,23.9,0.0,25.9,0.0
2023-08-09 13:50:00,26.09,0.0,33.38,0.0,24.5,0.0,26.6,0.0
2023-08-09 13:55:00,25.93,0.0,33.32,0.0,25.0,0.0,27.0,0.0
2023-08-09 14:00:00,26.09,0.0,33.48,0.0,25.1,0.0,27.6,0.0
2023-08-09 14:05:00,26.04,0.0,33.48,0.0,24.7,0.0,26.9,0.0
2023-08-09 14:10:00,26.15,0.0,33.53,0.0,24.9,0.0,27.1,0.0
2023-08-09 14:15:00,26.36,0.0,34.27,0.0,24.9,0.0,26.6,0.0
2023-08-09 14:20:00,26.57,0.0,34.11,0.0,24.7,0.0,26.6,0.0
2023-08-09 14:25:00,26.73,0.0,34.11,0.0,24.8,0.0,26.6,0.0
2023-08-09 14:30:00,26.57,0.0,34.32,0.0,24.5,0.0,26.6,0.0
2023-08-09 14:35:00,26.73,0.0,34.48,0.0,24.8,0.0,26.8,0.0
2023-08-09 14:40:00,26.84,0.0,34.69,0.0,25.0,0.0,26.6,0.0
2023-08-09 14:45:00,26.78,0.0,34.43,0.0,25.2,0.0,26.8,0.0
2023-08-09 14:50:00,26.78,0.0,34.11,0.0,25.3,0.0,27.3,0.0
2023-08-09 14:55:00,26.84,0.0,34.48,0.0,25.4,0.0,28.0,0.0
2023-08-09 15:00:00,26.68,0.0,34.64,0.0,25.6,0.0,28.2,0.0
2023-08-09 15:05:00,27.0,0.0,34.64,0.0,26.1,0.0,29.0,0.0
2023-08-09 15:10:00,27.32,0.0,34.53,0.0,26.1,0.0,28.0,0.0
2023-08-09 15:15:00,27.32,0.0,34.74,0.0,25.6,0.0,28.3,0.0
